match_idx,y,w_b1,w_b2,w_b3,w_b4,pH_mix,pD_mix,pA_mix,pH_eq,pD_eq,pA_eq
469,0,0.5228358643452535,0.1513404425952521,0.1695816160288983,0.1562420770305962,0.3357844457137458,0.2621536985686399,0.40206185571761427,0.313724251411906,0.24689243508853762,0.4393833134995563
470,0,0.5234972248316503,0.15114198434069875,0.16934133921637756,0.15601945161127348,0.36708913734385507,0.39366899560855595,0.2392418670475889,0.35226133414769284,0.38871576386458506,0.25902290198772215
471,1,0.6255477405960094,0.11679634370716395,0.13650612473426102,0.12114979096256571,0.33457320772494803,0.31910352780070494,0.346323264474347,0.2725305745278077,0.35651631746406615,0.37095310800812614
472,0,0.5232735137105637,0.15122140493979516,0.16941741081712045,0.1560876705325206,0.3895035408182554,0.2653100122374973,0.3451864469442473,0.41996774877907445,0.256831942964537,0.3232003082563885
473,2,0.7164511258388789,0.08703204131274546,0.10595343414675021,0.09056339870162529,0.5131750097430491,0.30442731047553084,0.18239767978142002,0.5162114503393653,0.27025993650980656,0.21352861315082813
474,0,0.5071432831067864,0.15520561857111134,0.17445743747909034,0.16319366084301196,0.5911119482368469,0.24536849066773525,0.16351956109541793,0.6040679628459743,0.26113120034914133,0.13480083680488433
475,1,0.6114051634672183,0.12031284781943129,0.14111641905839373,0.12716556965495676,0.6318587102699581,0.2358734072865386,0.13226788244350332,0.6468771074395253,0.22698378113250614,0.12613911142796858
476,1,0.5077459696334746,0.15496363650887715,0.17426554398728789,0.16302484987036026,0.37410592055968367,0.22497897831026162,0.4009151011300547,0.3879585171558826,0.21274851014308596,0.3992929727010315
477,0,0.5222811692988241,0.15161859199708916,0.16973584127595195,0.15636439742813482,0.7443843459202849,0.23697816622914858,0.018637487850566514,0.7501902857617644,0.23347080164012526,0.01633891259811029
478,0,0.7165186943864011,0.08699813929126393,0.1059339312831315,0.0905492350392034,0.4885518249341389,0.2910566581700322,0.22039151689582903,0.4917038667843813,0.25232403772693046,0.25597209548868816
479,0,0.7173919198074631,0.0867030993399472,0.10561905801549618,0.09028592283709358,0.6337686854831542,0.22834128052622374,0.1378900339906219,0.6658287076572428,0.2045537790704615,0.12961751327229581
480,0,0.5220428567036801,0.1516926950414009,0.16982132544909945,0.15644312280581943,0.2330251920366082,0.33075822056369547,0.4362165873996963,0.23512924860314607,0.3185502005315593,0.44632055086529465
481,0,0.7168732002789335,0.0868577237701073,0.10581516121568187,0.09045391473527717,0.631571598768297,0.1462269222331779,0.22220147899852502,0.6298470552743652,0.1509424389016305,0.21921050582400428
482,0,0.7170948389235373,0.08678479340942272,0.10573438263121897,0.09038598503582103,0.5575070438954076,0.31403620782420766,0.1284567482803846,0.5941576724938653,0.2699551533278419,0.1358871741782928
483,1,0.7173138115329588,0.08673348078200259,0.10564547082548192,0.0903072368595566,0.4766398219088004,0.3456623502186144,0.1776978278725851,0.49247275641410193,0.3337273725064503,0.17379987107944778
484,1,0.6255982036688229,0.11679186824516859,0.13648284265375643,0.12112708543225213,0.48965175131335537,0.4163589425653544,0.09398930612129036,0.5195230579951192,0.4224248666217172,0.05805207538316357
485,0,0.6249682719317452,0.11704652231959013,0.13668775790250695,0.12129744784615763,0.36098112539920696,0.25877793111120284,0.38024094348959014,0.3922963044743031,0.23826598636302357,0.3694377091626734
486,0,0.7176474142697268,0.08661763235957862,0.1055265536641365,0.09020839970655808,0.44475176965582836,0.05187529351002658,0.5033729368341451,0.44860567906326393,0.023679988140938264,0.5277143327957978
487,2,0.7055377110431957,0.0895918592546433,0.10966725639628477,0.09520317330587622,0.43543846107735656,0.445758346049319,0.11880319287332454,0.4348995063098678,0.4442355009405679,0.12086499274956422
488,2,0.5231564120090162,0.1512002006050157,0.16948381093095377,0.15615957645501438,0.22559864172756797,0.420289432217444,0.35411192605498804,0.2148985114277988,0.4150670684933218,0.3700344200788793
489,0,0.5221633942286114,0.15158618245864997,0.16980732142947322,0.15644310188326546,0.5030002078419566,0.42606604515084767,0.07093374700719575,0.531555018490146,0.43248264073623266,0.03596234077362138
490,2,0.5238475966183008,0.15091838659624754,0.16926419997649875,0.15596981680895292,0.4463706468368797,0.18801304324432877,0.3656163099187916,0.4430759701472171,0.19453184711495486,0.362392182737828
491,0,0.7176881050004891,0.08656594576239574,0.1055285343307031,0.09021741490641201,0.5178225784867673,0.34941382723474046,0.13276359427849224,0.5343515230451107,0.32496708722661316,0.14068138972827612
492,0,0.5227563148168857,0.15138401123145218,0.16960217648466375,0.15625749746699852,0.17912911492135858,0.6665744625290518,0.15429642254958958,0.2002258391149913,0.6579636281456561,0.14181053273935254
493,0,0.610111891412969,0.12076647561534105,0.14156411849398082,0.12755751447770916,0.22994774013437375,0.4210100311825874,0.3490422286830388,0.19367723350896396,0.44692767540833467,0.35939509108270146
494,2,0.5234521733278923,0.1511151179835785,0.16937480604129254,0.1560579026472366,0.4914443147701948,0.22346297394711484,0.28509271128269037,0.4654979520256689,0.2354398002062303,0.2990622477681008
495,1,0.6253088393332529,0.11687581504951636,0.13659121548176198,0.12122413013546884,0.31865374166443305,0.327838125043969,0.35350813329159797,0.2877208235399667,0.30497959724960977,0.4072995792104235
496,0,0.7043164489372985,0.09008265327086544,0.11007093517633557,0.09552996261550052,0.5383018051554819,0.07105328405719454,0.3906449107873237,0.5801617722030109,0.038000715362685754,0.3818375124343033
497,0,0.7175228027708563,0.08664101271755678,0.1055797056654981,0.09025647884608874,0.5910051857079838,0.19580782791346973,0.2131869863785465,0.5703389985710811,0.21309936150760836,0.21656163992131047
498,0,0.5075852397744349,0.1550382062864532,0.17431251617388327,0.1630640377652287,0.45697568106687453,0.3555068740768457,0.18751744485627977,0.44538785720874996,0.37072759715031917,0.18388454564093093
499,0,0.5223765688399056,0.1515667506209863,0.16971101296208188,0.1563456675770263,0.4179630193954882,0.5202543209346506,0.06178265966986122,0.4427889831551572,0.5207107888937708,0.03650022795107204
500,0,0.6253247208480744,0.11690551441760477,0.13657047433922978,0.121199290395091,0.7040098160078683,0.08245829256946219,0.21353189142266948,0.6791533210558592,0.11772163965346986,0.20312503929067097
501,1,0.6108852554094415,0.1204895958058485,0.14129879399740505,0.12732635478730506,0.29242264142099206,0.46247950170182933,0.2450978568771787,0.3112872288650931,0.4655455857652456,0.22316718536966135
502,1,0.717712358994806,0.0865920612255922,0.10550472814409892,0.09019085163550293,0.14187059594034027,0.3539766531593447,0.5041527509003151,0.14365310536787135,0.3644246038147935,0.4919222908173351
503,0,0.5072515960362783,0.15512938253534023,0.1744366688974805,0.16318235253090096,0.6991117161274427,0.11148915013157337,0.1893991337409839,0.7255043861598316,0.1086807148205362,0.16581489901963217
504,0,0.6257038333130049,0.11672936825832547,0.13645701767917953,0.12110978074949008,0.496008531726686,0.2966854342577339,0.20730603401558018,0.4817705376637595,0.3176186278740504,0.20061083446219016
505,1,0.7170902612418281,0.08679559369457282,0.105731971006302,0.09038217405729705,0.6099858619728079,0.30961437896911237,0.08039975905807983,0.6156373334544045,0.34333827144125745,0.04102439510433802
506,0,0.717689889615058,0.08656847153585309,0.10552651753428449,0.09021512131480453,0.5192696104563002,0.3110226662367637,0.16970772330693606,0.5054593102393775,0.31458272172922114,0.17995796803140135
507,1,0.5232701565161127,0.1511466113363611,0.16945072451948057,0.15613250762804554,0.36087473258944697,0.516315647179854,0.12280962023069901,0.3637790590844587,0.5247631929760368,0.11145774793950461
508,1,0.704660382960326,0.08994901153245773,0.10995526439701656,0.09543534111019981,0.280858840559836,0.5184115884577355,0.20072957098242838,0.24743790832291354,0.5357939445353421,0.21676814714174436
509,1,0.5085005861767387,0.15467633461553087,0.17401870678190903,0.16280437242582138,0.21706149794792046,0.3434643162061819,0.43947418584589765,0.22226654197965925,0.33818503966566765,0.43954841835467306
510,0,0.508025867825843,0.1548340808067792,0.1741836182286313,0.1629564331387465,0.26225342413259295,0.4453194321013214,0.2924271437660857,0.28892113837990446,0.43245402553031476,0.2786248360897808
511,0,0.6255890537093732,0.11682328694977642,0.13647386616012844,0.12111379318072192,0.5334133980306344,0.16435411255898755,0.3022324894103781,0.5519883643715477,0.15285703677383428,0.2951545988546179
512,2,0.7177695938914151,0.08655113728758128,0.10549356527481007,0.09018570354619354,0.4002492824497424,0.07063226022358908,0.5291184573266686,0.3808156130447491,0.10051023342390128,0.5186741535313496
513,1,0.6110643571265931,0.12040089806511158,0.14124783189305803,0.12728691291523722,0.38115822020568424,0.4278352823840514,0.1910064974102644,0.40079590693563455,0.40857884819852613,0.19062524486583932
514,1,0.5079949026739142,0.15485914628977573,0.17418818648365333,0.16295776455265656,0.5706249629975026,0.25170939031687434,0.17766564668562304,0.5738864185816095,0.25362731157966867,0.1724862698387218
515,0,0.7044132165495881,0.09000887473155132,0.11005410679430697,0.09552380192455363,0.6424146950969213,0.19736034179397663,0.16022496310910195,0.6459670097701494,0.18903760929259497,0.1649953809372556
516,1,0.5070621315796748,0.15521253206026187,0.1744940289049779,0.16323130745508554,0.496935771142658,0.3462407106753274,0.15682351818201457,0.49910716087077855,0.34749295092193966,0.15339988820728173
517,0,0.5222255367568257,0.15163412118052735,0.1697565464808747,0.15638379558177237,0.23159308517356714,0.026055824465909316,0.7423510903605236,0.25940127828392184,0.021140933053361483,0.7194577886627166
518,1,0.5238065839921185,0.15096767389852422,0.16926344489659717,0.15596229721276006,0.3795087135092647,0.32298766771945747,0.29750361877127784,0.3706054004952716,0.3148559191394888,0.3145386803652397
519,0,0.7168932476509124,0.08687391785032728,0.10579784931904435,0.09043498517971586,0.5116777480741522,0.0555272949929862,0.4327949569328616,0.5252409395116522,0.027575730898893813,0.44718332958945406
520,1,0.5072261980306855,0.15515501637692536,0.1744382894896959,0.1631804961026933,0.38759308541706056,0.5327657739253351,0.07964114065760437,0.40214930220513384,0.5433445725510494,0.05450612524381672
521,0,0.5067938043048734,0.15534061330609078,0.17457093970850796,0.1632946426805278,0.3600858908938202,0.32605966717133744,0.3138544419348424,0.37101425020290374,0.30587893561064194,0.32310681418645437
522,0,0.6113416264753055,0.12034133409882132,0.14113576902559172,0.1271812704002815,0.5455695432090109,0.12524713932936332,0.3291833174616258,0.541438936368193,0.11407754884325497,0.3444835147885522
523,1,0.5082508177050457,0.15477709173436952,0.1740980346176842,0.16287405594290064,0.6065126826679629,0.32240046629248637,0.07108685103955065,0.5996894734445454,0.3503385253723287,0.049972001183125836
524,0,0.7171701149489701,0.0867709017358839,0.1057021721526024,0.0903568111625435,0.36030364258110953,0.29575075028437,0.34394560713452055,0.35533752420103365,0.2783672676928968,0.3662952081060694
525,1,0.7170238026888182,0.08682824969108631,0.10575145653370897,0.09039649108638656,0.43729824788428373,0.31294093181695565,0.2497608202987606,0.44905045572698876,0.2956459560675055,0.2553035882055058
526,0,0.611242800826029,0.12033732236300515,0.14118647883710703,0.12723339797385885,0.33069217604255197,0.46189978807420345,0.20740803588324463,0.32509138592457365,0.45891863185291176,0.21598998222251461
527,0,0.5229339005404986,0.15132181931665373,0.16954142788423193,0.15620285225861574,0.6406396728166271,0.05618280728648499,0.30317751989688785,0.6671378210456252,0.04025121821367914,0.29261096074069565
528,0,0.6115093215191723,0.12022785888298006,0.14110103109573424,0.12716178850211354,0.7377182612967597,0.17767082026791658,0.08461091843532374,0.7464560560355592,0.21457657669100455,0.03896736727343626
529,2,0.5234371554870545,0.15111646544316967,0.16938159959343738,0.15606477947633862,0.4351929221275519,0.28969010235105763,0.27511697552139036,0.43595711811319016,0.296950662299728,0.26709221958708174
530,1,0.6243287764504343,0.1172652099719745,0.1369129610735603,0.12149305250403099,0.47041602212462624,0.38710898111711145,0.1424749967582624,0.4653465259700767,0.382488952362465,0.15216452166745834
531,0,0.7175006918737334,0.08664828180111227,0.10558776706804376,0.0902632592571104,0.6705853481943457,0.2660920893216476,0.0633225624840068,0.6644353522621911,0.2585827320216692,0.07698191571613963
532,2,0.625519321023716,0.11682254559637387,0.13650902555693364,0.12114910782297639,0.19495236806729,0.4447168174996511,0.3603308144330589,0.23535740558609633,0.4245087886531439,0.3401338057607598
533,1,0.7171004835074147,0.0868071528957501,0.10572169405852064,0.09037066953831452,0.6948746700460247,0.08254996982117041,0.2225753601328049,0.6887793068752883,0.06731906043895221,0.24390163268575957
534,1,0.5223414385720225,0.15156660519758122,0.16972830202779995,0.1563636542025964,0.44184904996900953,0.06688254057889093,0.4912684094520996,0.4336235778634015,0.09896915147646065,0.4674072706601379
535,1,0.5071787288448404,0.15517491759450713,0.17445305080343865,0.16319330275721391,0.2041660906236537,0.4556709035041251,0.3401630058722212,0.20566518061300854,0.46079821644168695,0.33353660294530457
536,0,0.7173675762479513,0.08672344116641055,0.1056225165469836,0.09028646603865442,0.7649217034933252,0.07115103374486034,0.16392726276181444,0.7838082066891283,0.06197637710825664,0.154215416202615
537,0,0.6258586485767226,0.11670815107845642,0.1363888194425564,0.12104438090226458,0.5457723724053816,0.22446300167097163,0.22976462592364685,0.5695864081619291,0.2192523440718585,0.2111612477662123
538,1,0.5067769600167122,0.15528514894789336,0.17460237070016366,0.1633355203352307,0.5412754558795588,0.11309050122247824,0.3456340428979629,0.5565193476376824,0.09424403543749152,0.3492366169248261
539,1,0.6250128872420031,0.11703934839102534,0.13666856032603555,0.12127920404093591,0.13306571229945463,0.5549312776624871,0.3120030100380583,0.12034495018167699,0.5791777850846083,0.30047726473371483
540,1,0.7053217930148865,0.08970270904867936,0.10972817057137571,0.09524732736505837,0.2961156430147464,0.3552317055810702,0.3486526514041833,0.3168594484270941,0.35134461863419536,0.33179593293871057
541,0,0.5232646598422251,0.1512102881597596,0.16942645961185998,0.15609859238615523,0.3762428740825043,0.25952059698194024,0.3642365289355555,0.3794307519471724,0.2707446664269923,0.3498245816258353
542,2,0.7168030670584481,0.08692853678987958,0.1058197642874762,0.0904486318641962,0.08603958607295421,0.3377224598185713,0.5762379541084746,0.05526359162360934,0.31812125414905096,0.6266151542273397
543,1,0.5235827890857501,0.15104955802014094,0.16933851508239847,0.1560291378117105,0.6407131109054415,0.11945494599409529,0.23983194310046316,0.6442759545978514,0.10626996908037574,0.24945407632177283
544,0,0.7178509235113049,0.08652445680208806,0.10546388829296874,0.09016073139363842,0.28211150681387476,0.4058989070001634,0.31198958618596184,0.3115524432269086,0.38472509028825297,0.3037224664848385
545,0,0.5226346347876917,0.15144218635280698,0.16963721129302856,0.15628596756647278,0.3710180612955347,0.18457423841553078,0.4444077002889345,0.3617988340450193,0.18110930618179993,0.4570918597731808
546,0,0.5228840704522049,0.15134227099146969,0.16955720315150938,0.15621645540481593,0.5634528160622475,0.30283929062710974,0.1337078933106427,0.5406558786267796,0.31003589376261986,0.1493082276106007
547,0,0.5233457441203307,0.1511170818115021,0.16942616208293723,0.15611101198522986,0.2612624136190202,0.3334770623066243,0.40526052407435553,0.2364671946599123,0.34900358676359655,0.4145292185764912
548,0,0.6249956698981319,0.11700191568729498,0.13669330526988646,0.12130910914468668,0.47207052220655704,0.2571279976873798,0.270801480106063,0.4672652419496364,0.2769952972495769,0.25573946080078674
549,0,0.5229502406056643,0.15129809094934552,0.1695434623267476,0.15620820611824254,0.6009781233599503,0.27145405235574815,0.1275678242843016,0.6172706925778788,0.26127001022917745,0.12145929719294378
550,2,0.7173029876983671,0.08671041158600858,0.105661106330336,0.09032549438528825,0.5690513678775073,0.2637828692687009,0.1671657628537919,0.5559572103705238,0.25508408094019674,0.18895870868927941
551,1,0.7170592483256327,0.08682008491770085,0.10573700203460182,0.09038366472206472,0.4383162219510571,0.4173099572896383,0.14437382075930455,0.4458071894495034,0.37809623647466195,0.17609657407583457
552,0,0.6252431318600685,0.11691271960304551,0.13660813083254808,0.12123601770433783,0.5688851782788897,0.22580900025061568,0.20530582147049453,0.5742217814063038,0.2203596884548663,0.20541853013882996
553,0,0.7178484320358328,0.08654655807668488,0.1054554547497901,0.0901495551376922,0.3711775242877188,0.34383135350301725,0.284991122209264,0.34469441431431874,0.3550628630444936,0.3002427226411876
554,0,0.5237706619174806,0.1509908089263176,0.1692712646564851,0.15596726449971668,0.6062051354764882,0.14502449029259418,0.24877037423091755,0.6003482888638032,0.1626249764221077,0.23702673471408922
555,0,0.7054509576808706,0.08963467023711923,0.10969248149061799,0.09522189059139219,0.4367520450382121,0.3101778108934991,0.25307014406828887,0.458463526817169,0.2792942666470871,0.26224220653574387
556,1,0.5224229544897222,0.15152602985980468,0.16970551054385682,0.1563455051066162,0.39437716322690547,0.5558894863282569,0.04973335044483774,0.42140481110770656,0.5455350795734887,0.0330601093188047
557,0,0.7055207352939223,0.08960058684636307,0.10967204026186667,0.09520663759784777,0.6494912193761774,0.1493660128589264,0.20114276776489617,0.6366074490087722,0.14999687726633396,0.21339567372489382
558,1,0.6111212971911569,0.120421339608471,0.14121087994780246,0.12724648325256951,0.49185332639846135,0.46789060971123925,0.040256063890299384,0.49312865693622304,0.48439716482970446,0.022474178234072453
559,2,0.7179351574632338,0.08650735440833392,0.10542852909860785,0.09012895902982448,0.5187534794463797,0.22813816652723004,0.2531083540263902,0.5501439724178768,0.20665474469571304,0.24320128288641016
560,1,0.5235495363143537,0.15111490889374032,0.16932715184130917,0.1560084029505967,0.36465138795323504,0.44722233081903257,0.18812628122773237,0.36923878063157745,0.451285901372205,0.17947531799621755
561,0,0.6244391599439938,0.11725275704132437,0.13686317903766093,0.12144490397702094,0.7757724105524593,0.09939767189020023,0.12482991755734044,0.7978891788989009,0.044697905946724965,0.1574129151543742
562,1,0.7165873434467422,0.08697681737399562,0.10590835509596794,0.09052748408329425,0.5368015247523554,0.08794054228823005,0.37525793295941445,0.5629782377683513,0.04050033846295179,0.396521423768697
563,2,0.6250346227648218,0.11700156166802284,0.13667399614738635,0.12128981941976907,0.29596681346273196,0.22311180522645796,0.48092138131081014,0.25485738326218643,0.26525109425547727,0.47989152248233624
564,0,0.5071459380252978,0.15522327041876435,0.17444875080994407,0.1631820407459938,0.4719997214402351,0.26024521062059375,0.2677550679391712,0.4756267882871139,0.27421234269714423,0.2501608690157418
565,1,0.5238239361989401,0.15099112548154067,0.16924500769034515,0.1559399306291742,0.32358950652934365,0.3700062394124211,0.3064042540582353,0.3324257752742054,0.36433317430390094,0.3032410504218937
566,0,0.6100430903039954,0.12079249179526813,0.14158713213821408,0.1275772857625223,0.7426338108655576,0.2549811505473823,0.0023850385870602146,0.7487703340713853,0.24606429103678648,0.005165374891828327
567,0,0.6257621865619005,0.11674318397440302,0.13642190710331925,0.12107272236037728,0.5715662242815417,0.2563634778326327,0.1720702978858256,0.5546298564805374,0.23127391037983913,0.2140962331396233
568,0,0.611022435766558,0.12044574164937195,0.14124948670528029,0.1272823358787897,0.5032378448115536,0.3877518844275882,0.10901027076085815,0.5386024130033737,0.35043183693059815,0.11096575006602817
569,0,0.6259655398310371,0.11664298266531639,0.13636351461441604,0.12102796288923053,0.5335119955267675,0.4036851125136024,0.06280289195963015,0.558417397874625,0.3984418163031785,0.043140785822196534
570,2,0.62596915817312,0.11667631764646463,0.1363473339176344,0.12100719026278095,0.6444592794120497,0.27496396874630186,0.08057675184164846,0.7219262542212075,0.23737914846336874,0.04069459731542381
571,1,0.6249709055281406,0.11700891233954386,0.13670266100537456,0.12131752112694097,0.4112329093010176,0.39953284312976983,0.18923424756921264,0.4249136132516128,0.39380440294076324,0.181281983807624
572,0,0.6254336500408251,0.1168672243238728,0.13653256244583756,0.1211665631894645,0.6223769716285107,0.3454317007867884,0.032191327584700814,0.6125648351813722,0.36742101076243067,0.020014154056197244
573,1,0.7171491976178067,0.08676555750137976,0.10571516328159396,0.09037008159921957,0.49100069901034615,0.3239319660519012,0.18506733493775274,0.47516302277857053,0.3465898509991817,0.1782471262222478
574,1,0.6112966632130102,0.1203168855528072,0.14116849154043967,0.1272179596937428,0.40427674023334437,0.3780761917774651,0.21764706798919062,0.4319354740975603,0.354599242112679,0.21346528378976065
575,0,0.625206210720748,0.11690412857074263,0.13663028146805334,0.12125937924045603,0.5514779629963603,0.22565520722155497,0.22286682978208466,0.5202527611670537,0.23012805586735172,0.24961918296559465
576,1,0.7169265342332055,0.0868912075698159,0.10577331760190264,0.09040894059507591,0.21607273994442408,0.17367133363098833,0.6102559264245876,0.20192093829235871,0.24406216087595858,0.5540169008316828
577,2,0.5229199526139902,0.15131345193920856,0.16955181040538728,0.1562147850414139,0.4084636431916192,0.3036872605626408,0.2878490962457402,0.39929406504262366,0.3201461371186506,0.28055979783872576
578,0,0.6244661439069387,0.11723241196659973,0.13685847145524763,0.12144297267121404,0.3886378867614786,0.38594403535164384,0.2254180778868776,0.37195637376134383,0.39148820204167356,0.2365554241969826
579,0,0.6248525934373166,0.11703623779323162,0.1367499890318127,0.12136117973763905,0.4785490138213837,0.31244086908311075,0.20901011709550543,0.4805536926862814,0.33981783689366873,0.1796284704200498
580,0,0.7165897811065985,0.08696532606386147,0.10591215964324667,0.09053273318629336,0.7693936761092989,0.14261918271712043,0.08798714117358068,0.7413470132170185,0.138932022516619,0.1197209642663625
581,2,0.5067183298271422,0.15534384171580695,0.17460631298512697,0.163331515471924,0.25892033218198757,0.17257176273872782,0.5685079050792846,0.2670427225457853,0.17081464213569808,0.5621426353185166
582,2,0.5228535967535651,0.15132397313244292,0.16957989406523277,0.15624253604875915,0.4649874670843992,0.1154184352976951,0.4195940976179058,0.4533057368404132,0.1309926350711528,0.41570162808843414
583,1,0.5218992869300129,0.15168684185115272,0.16989420936805757,0.15651966185077681,0.25580660607646705,0.43184935573677113,0.31234403818676165,0.26220853346455314,0.42179200380239856,0.3159994627330483
584,1,0.7165529204432445,0.08700558157627807,0.10591324482500339,0.09052825315547401,0.2440420185357344,0.56080931929415,0.19514866217011562,0.23629645554659093,0.5480772910806613,0.21562625337274777
585,0,0.6103846930296063,0.12068899769279347,0.141461911645309,0.12746439763229117,0.6844433945648947,0.14934632440512677,0.16621028102997853,0.6877419728948311,0.11867098157266251,0.19358704553250639
586,0,0.5231771723517684,0.15125519072832452,0.16945034759436664,0.15611728932554034,0.7386113372484954,0.048842922584903845,0.21254574016660077,0.7395369390616461,0.05686942149967593,0.20359363943867803
587,0,0.52288148758686,0.15129605964648443,0.16957803604294497,0.1562444167237105,0.3429511705752711,0.3100567527675457,0.3469920766571833,0.3586498203851774,0.3044965185534651,0.33685366106135733
588,1,0.7053172053823399,0.08969446556211785,0.10973406808556566,0.09525426096997656,0.01092271290703037,0.8736497885242437,0.11542749856872593,0.038963164313307,0.8585796666418015,0.10245716904489145
589,1,0.6259796592559945,0.11667104832389923,0.13634435953891705,0.12100493288118928,0.44008613809603275,0.14857638503048692,0.41133747687348027,0.4620779596297168,0.14262164507886396,0.3953003952914192
590,0,0.7043929128440325,0.09003769642590703,0.110051842287279,0.09551754844278143,0.3423440357993964,0.5169142108655991,0.14074175333500452,0.3002821570115224,0.5217074497519535,0.17801039323652412
591,0,0.5228540362527659,0.15132982716866952,0.16957719990091746,0.156238936677647,0.318329801240296,0.3109628413249962,0.3707073574347079,0.31081026103216775,0.28715088340286765,0.4020388555649646
592,0,0.6252865033415228,0.11690175881134876,0.13659118805136833,0.12122054979576007,0.42649287717737433,0.38356265308785154,0.1899444697347742,0.4024187824889881,0.3915044860066332,0.20607673150437864
593,1,0.5234150735828147,0.1511475841280696,0.1693792521007469,0.15605809018836866,0.29003473638804034,0.39854813451891563,0.311417129093044,0.29055849926770616,0.40379505637111845,0.3056464443611754
594,2,0.5073424631093867,0.15508408514563934,0.17441142869834672,0.1631620230466273,0.2878826437492226,0.3291804488923767,0.38293690735840064,0.30860650506456533,0.29389024188206353,0.39750325305337125
595,0,0.7165196516849413,0.08700581422529242,0.10593007436004619,0.09054445972972024,0.6647017019822664,0.3198527989417058,0.015445499076027776,0.6771129950229696,0.31526238959738834,0.007624615379642105
596,2,0.5221562749886657,0.15163645895077008,0.1697895219592897,0.15641774410127457,0.16162891602831664,0.4295064598289189,0.4088646241427645,0.15410288301581576,0.4454579206182845,0.4004391963658997
597,1,0.5083645760749389,0.1547142627511627,0.17406899865412775,0.16285216251977067,0.27032664889947094,0.650164215585879,0.07950913551464996,0.2667475017445753,0.6346903681412104,0.09856213011421436
598,1,0.7040877133667455,0.09015912888020111,0.11015325129490701,0.09559990645814619,0.45257446737861334,0.268073918376652,0.2793516142447347,0.46410418089757666,0.2469933614564322,0.28890245764599115
599,0,0.5066581002736954,0.155339849682038,0.17463729252878935,0.16336475751547722,0.36638593113722945,0.4476404841860911,0.18597358467667938,0.37312833425529046,0.4796375605687468,0.14723410517596272
600,0,0.6257125861938009,0.11677368490847252,0.13643353613388376,0.12108019276384296,0.494020198746432,0.3380476563004396,0.16793214495312847,0.5059405991992063,0.34699791065759844,0.1470614901431953
601,1,0.610552684363044,0.12061630944286866,0.14140962963061887,0.12742137656346855,0.09770320066956961,0.5239383007301895,0.3783584986002409,0.138743783571936,0.4911950871501161,0.3700611292779479
602,0,0.7047257993615286,0.08991892321630701,0.1099352920880033,0.09541998533416102,0.47754489018418855,0.3902135006995838,0.13224160911622768,0.4715706529902845,0.36892150988606776,0.15950783712364766
603,2,0.6102844105387486,0.12074418859734867,0.1414880863343131,0.1274833145295895,0.4911962882322274,0.41502613841472946,0.09377757335304326,0.48130180079168894,0.428715355599427,0.08998284360888412
604,0,0.7054935060155877,0.0896379839035438,0.10966955204004157,0.09519895804082702,0.7631276189588873,0.09124243663639793,0.14562994440471483,0.7313352051082577,0.06814504159752549,0.20051975329421684
605,2,0.6245515685456285,0.11715944538740473,0.1368472583129352,0.12144172775403149,0.0736291324887437,0.5150355692960596,0.41133529821519665,0.05144270378122812,0.5455063742784666,0.4030509219403052
606,2,0.7052805913455221,0.08969360693535057,0.10975293413514947,0.0952728675839778,0.27305735859483243,0.3430772106090264,0.38386543079614116,0.25643724188404915,0.323959793755422,0.41960296436052874
607,0,0.5079848666705907,0.154827288022437,0.17420641269225112,0.1629814326147211,0.61820148179391,0.22852489963817682,0.15327361856791324,0.64242534973387,0.21150789790807464,0.14606675235805547
608,0,0.5232037272670984,0.1512389476343508,0.16944420375406213,0.15611312134448865,0.8156976845906619,0.051327371603395504,0.13297494380594238,0.8410280028359451,0.03253972707156353,0.1264322700924913
609,0,0.5079862926985828,0.15484448591226946,0.17419851606006537,0.16297070532908234,0.40371396261589315,0.25559683758522034,0.34068919979888657,0.41415270490210193,0.2480143944384892,0.33783290065940874
610,2,0.6111371139315163,0.12039008936899621,0.14121636945019891,0.12725642724928857,0.24148965981648352,0.36816442197866134,0.39034591820485515,0.2631073843729399,0.36461567413358964,0.37227694149347057
611,0,0.7175627227698322,0.08664204321806732,0.10555893782174196,0.09023629619035851,0.7172442123538237,0.12319459820124241,0.15956118944493372,0.7518485604165063,0.1047653359897731,0.14338610359372067
612,0,0.7166793612126194,0.0869526250656493,0.10587214612811668,0.09049586759361455,0.613538475274675,0.35418427102090405,0.03227725370442102,0.6129253946432837,0.3836394169610146,0.00343518839570175
613,0,0.5083651482190463,0.15466491491422965,0.17408938676511354,0.16288055010161048,0.38613295726539176,0.3400199870057258,0.27384705572888246,0.38214300185988387,0.3236563117576934,0.29420068638242275
614,1,0.6115756027564236,0.12019773229458482,0.14108101956261665,0.12714564538637482,0.22116531247150473,0.5392075683710974,0.23962711915739796,0.2319795309356117,0.5293992894090912,0.23862117965529708
615,0,0.5225132370533443,0.1514639595939545,0.1696875218621123,0.1563352814905889,0.32821565578551165,0.2485836240773156,0.4232007201371727,0.3237447833266663,0.262092247375784,0.41416296929754975
616,1,0.5075120438881046,0.1550028737187445,0.17436293093212435,0.1631221514610265,0.6123555754794694,0.34474185213096803,0.042902572389562674,0.6196685332561196,0.34907027955226544,0.03126118719161502
